log(fHD),log(n_H)
-0.6203835365575981,9.768186855889672
-0.6203835365575981,9.768392233689314
-0.6203835365575981,9.768597609699837
-0.6203835365575981,9.768802984083866
-0.6203835365575981,9.769008356999908
-0.6203835365575981,9.769213725298407
-0.6203835365575981,9.76941908493609
-0.6203835365575981,9.769624434588838
-0.6203835365575979,9.769829773671495
-0.620383536557598,9.770035102146652
-0.6203835365575979,9.770240420177478
-0.6203835365575979,9.770445728041544
-0.6203835365575979,9.770651026061556
-0.6203835365575979,9.770856314580545
-0.6203835365575979,9.771061593946879
-0.6203835365575979,9.771266864507968
-0.6203835365575979,9.771472126606941
-0.6203835365575979,9.771677380581172
-0.6203835365575979,9.771882626761604
-0.6203835365575978,9.772087865472466
-0.6203835365575977,9.772293097031207
-0.6203835365575978,9.772498321748516
-0.6203835365575977,9.77270353992838
-0.6203835365575977,9.772908751868178
-0.6203835365575978,9.773113957858774
-0.6203835365575978,9.773319158184625
-0.6203835365575978,9.773524353123875
-0.6203835365575977,9.773729542948466
-0.6203835365575977,9.773934727924228
-0.6203835365575977,9.774139908310998
-0.6203835365575976,9.774345084362702
-0.6203835365575976,9.774550256327464
-0.6203835365575976,9.774755424447703
-0.6203835365575976,9.77496058896022
-0.6203835365575976,9.775165750096303
-0.6203835365575975,9.775370908081817
-0.6203835365575975,9.775576063137294
-0.6203835365575976,9.775781215478025
-0.6203835365575976,9.77598636531415
-0.6203835365575976,9.776191512850748
-0.6203835365575975,9.77639665828792
-0.6203835365575975,9.776601801820881
-0.6203835365575976,9.776806943640036
-0.6203835365575976,9.777012083931073
-0.6203835365575975,9.777217222875038
-0.6203835365575975,9.777422360648423
-0.6203835365575975,9.777627497423238
-0.6203835365575975,9.777832632289295
-0.6203835365575975,9.778037762506752
-0.6203835365575975,9.778242886008051
-0.6203835365575974,9.778448002253896
-0.6203835365575975,9.778653111054432
-0.6203835365575975,9.778858212516818
-0.6203835365575976,9.779063306847448
-0.6203835365575975,9.77926839431172
-0.6203835365575974,9.779473475195834
-0.6203835365575974,9.779678549794257
-0.6203835365575975,9.77988361840162
-0.6203835365575975,9.780088681309469
-0.6203835365575975,9.780293738804515
-0.6203835365575975,9.780498791167906
-0.6203835365575975,9.780703838674889
-0.6203835365575974,9.780908881594709
-0.6203835365575975,9.781113920190613
-0.6203835365575974,9.781318954719904
-0.6203835365575974,9.781523985434006
-0.6203835365575974,9.781729012578564
-0.6203835365575974,9.781934036393524
-0.6203835365575975,9.782139057113236
-0.6203835365575974,9.782344074966538
-0.6203835365575974,9.78254909017686
-0.6203835365575974,9.7827541029623
-0.6203835365575974,9.782959113535735
-0.6203835365575974,9.783164122104894
-0.6203835365575973,9.783369128872456
-0.6203835365575973,9.783574134036131
-0.6203835365575971,9.783779137788752
-0.6203835365575971,9.783984140318355
-0.6203835365575971,9.784189141808262
-0.6203835365575971,9.784394142437176
-0.6203835365575971,9.78459914237924
-0.6203835365575971,9.784804140166148
-0.6203835365575971,9.785009133573995
-0.6203835365575971,9.785214121678301
-0.620383536557597,9.785419104176716
-0.6203835365575971,9.785624081072353
-0.620383536557597,9.78582905251354
-0.620383536557597,9.786034018716961
-0.620383536557597,9.786238979929484
-0.6203835365575971,9.786443936409666
-0.620383536557597,9.786648888418675
-0.620383536557597,9.786853836215919
-0.620383536557597,9.787058780056936
-0.620383536557597,9.78726372019242
-0.6203835365575971,9.787468656867782
-0.6203835365575971,9.787673590322994
-0.6203835365575971,9.787878520792551
-0.6203835365575971,9.78808344850551
-0.6203835365575971,9.788288373685548
-0.620383536557597,9.788493296551039
-0.620383536557597,9.788698217315142
-0.620383536557597,9.788903136185878
-0.620383536557597,9.789108053366228
-0.6203835365575969,9.78931296905421
-0.6203835365575969,9.789517883442967
-0.620383536557597,9.789722796720854
-0.6203835365575969,9.789927709071518
-0.6203835365575969,9.790132620673983
-0.6203835365575969,9.790337531702729
-0.6203835365575969,9.790542441021266
-0.6203835365575969,9.790747346843874
-0.6203835365575969,9.790952248413081
-0.6203835365575969,9.79115714550426
-0.6203835365575969,9.79136203814092
-0.6203835365575969,9.79156692646869
-0.6203835365575968,9.79177181068903
-0.6203835365575968,9.791976691028198
-0.6203835365575968,9.792181567721602
-0.6203835365575968,9.792386441006311
-0.6203835365575969,9.792591311117379
-0.6203835365575968,9.792796178286105
-0.6203835365575968,9.793001042739222
-0.6203835365575968,9.793205904698539
-0.6203835365575968,9.79341076438082
-0.6203835365575967,9.79361562199776
-0.6203835365575967,9.793820477756032
-0.6203835365575967,9.794025331857336
-0.6203835365575967,9.794230184498478
-0.6203835365575966,9.794435035871448
-0.6203835365575966,9.794639886163502
-0.6203835365575967,9.794844735557236
-0.6203835365575967,9.795049584230679
-0.6203835365575966,9.795254432357359
-0.6203835365575966,9.795459279205591
-0.6203835365575965,9.795664123323665
-0.6203835365575966,9.795868963929289
-0.6203835365575966,9.796073800833167
-0.6203835365575965,9.7962786340465
-0.6203835365575966,9.796483463705025
-0.6203835365575965,9.796688289993327
-0.6203835365575965,9.796893113120353
-0.6203835365575965,9.797097933303256
-0.6203835365575965,9.797302750760881
-0.6203835365575965,9.797507565710163
-0.6203835365575965,9.797712378364537
-0.6203835365575964,9.797917188933164
-0.6203835365575964,9.798121997620608
-0.6203835365575964,9.798326804626708
-0.6203835365575964,9.798531610146568
-0.6203835365575965,9.798736414370588
-0.6203835365575964,9.79894121748452
-0.6203835365575964,9.799146019669546
-0.6203835365575964,9.799350821102339
-0.6203835365575963,9.799555621955145
-0.6203835365575964,9.799760421982217
-0.6203835365575963,9.799965220006266
-0.6203835365575963,9.800170015071522
-0.6203835365575963,9.800374806993924
-0.6203835365575963,9.800579595746877
-0.6203835365575961,9.80078438145059
-0.6203835365575963,9.800989164271034
-0.6203835365575961,9.80119394440186
-0.6203835365575963,9.801398722045189
-0.6203835365575963,9.801603497405608
-0.6203835365575961,9.801808270686164
-0.6203835365575961,9.802013042086774
-0.6203835365575961,9.802217811803393
-0.6203835365575961,9.802422580027672
-0.6203835365575961,9.802627346946815
-0.6203835365575961,9.802832112743566
-0.6203835365575961,9.803036877596224
-0.6203835365575961,9.803241641678701
-0.620383536557596,9.803446405160592
-0.6203835365575961,9.803651167951873
-0.620383536557596,9.803855929055572
-0.6203835365575961,9.804060687563538
-0.6203835365575961,9.804265443319023
-0.620383536557596,9.804470196298297
-0.6203835365575961,9.804674946617467
-0.620383536557596,9.804879694433538
-0.620383536557596,9.805084439929491
-0.620383536557596,9.805289183295894
-0.620383536557596,9.805493924725559
-0.620383536557596,9.805698664409732
-0.620383536557596,9.80590340253669
-0.620383536557596,9.806108139290922
-0.620383536557596,9.806312874852836
-0.620383536557596,9.806517609398629
-0.620383536557596,9.806722343100263
-0.620383536557596,9.806927076125495
-0.620383536557596,9.807131808637928
-0.6203835365575959,9.807336539937046
-0.6203835365575959,9.807541269063297
-0.6203835365575959,9.807745995754658
-0.6203835365575959,9.807950719955015
-0.6203835365575959,9.808155441751467
-0.6203835365575959,9.808360161284543
-0.6203835365575959,9.808564878723494
-0.6203835365575959,9.808769594247794
-0.6203835365575959,9.808974308040167
-0.6203835365575959,9.80917902028252
-0.6203835365575958,9.809383731154199
-0.6203835365575958,9.809588440831094
-0.6203835365575957,9.809793149485259
-0.6203835365575958,9.809997857284763
-0.6203835365575959,9.810202564393645
-0.6203835365575958,9.810407270971938
-0.6203835365575958,9.810611976365639
-0.6203835365575957,9.81081667972244
-0.6203835365575958,9.81102138085303
-0.6203835365575957,9.811226079723307
-0.6203835365575957,9.811430776428768
-0.6203835365575956,9.811635471108094
-0.6203835365575957,9.811840163924979
-0.6203835365575957,9.812044855051226
-0.6203835365575957,9.812249544661103
-0.6203835365575956,9.812454232927731
-0.6203835365575957,9.812658920021624
-0.6203835365575957,9.812863606109923
-0.6203835365575957,9.81306829135608
-0.6203835365575957,9.813272975919727
-0.6203835365575957,9.81347731315895
-0.6203835365575957,9.813681593987198
-0.6203835365575957,9.813886155636094
-0.6203835365575957,9.814090752399617
-0.6203835365575957,9.81429539912318
-0.6203835365575957,9.814500058392559
-0.6203835365575957,9.814704726639986
-0.6203835365575957,9.814909397331839
-0.6203835365575956,9.815114068941622
-0.6203835365575957,9.81531874027472
-0.6203835365575957,9.815523411000052
-0.6203835365575957,9.815728080978342
-0.6203835365575956,9.815932750238971
-0.6203835365575956,9.816137418867317
-0.6203835365575956,9.81634208674869
-0.6203835365575956,9.81654675324877
-0.6203835365575956,9.816751417863767
-0.6203835365575956,9.816956080533894
-0.6203835365575956,9.817160741289962
-0.6203835365575956,9.817365400246723
-0.6203835365575956,9.817570057544513
-0.6203835365575956,9.817774713338698
-0.6203835365575955,9.81797936778856
-0.6203835365575955,9.81818402105381
-0.6203835365575955,9.81838867329225
-0.6203835365575954,9.818593324658892
-0.6203835365575954,9.818797975305461
-0.6203835365575955,9.819002625138785
-0.6203835365575955,9.81920727359814
-0.6203835365575954,9.819411920260533
-0.6203835365575954,9.81961656508623
-0.6203835365575955,9.819821208117517
-0.6203835365575955,9.820025849469516
-0.6203835365575955,9.820230489279844
-0.6203835365575955,9.820435127698982
-0.6203835365575955,9.820639764880566
-0.6203835365575955,9.820844400978297
-0.6203835365575955,9.821049036143902
-0.6203835365575955,9.821253670526339
-0.6203835365575954,9.821457951833361
-0.6203835365575954,9.821662175858863
-0.6203835365575955,9.821866685519062
-0.6203835365575954,9.822071231238217
-0.6203835365575954,9.822275828154863
-0.6203835365575954,9.822480438218749
-0.6203835365575954,9.822685057788267
-0.6203835365575955,9.822889680194304
-0.6203835365575955,9.823094303861561
-0.6203835365575955,9.823298927551411
-0.6203835365575955,9.823503550904809
-0.6203835365575955,9.823708173758401
-0.6203835365575955,9.8239127958124
-0.6203835365575955,9.824117416516952
-0.6203835365575955,9.824322035578017
-0.6203835365575955,9.82452665296977
-0.6203835365575954,9.824731268749073
-0.6203835365575955,9.824935883027306
-0.6203835365575954,9.825140495935694
-0.6203835365575954,9.825345107615117
-0.6203835365575954,9.82554971820887
-0.6203835365575954,9.825754327859853
-0.6203835365575954,9.825958936708991
-0.6203835365575954,9.826163544620869
-0.6203835365575954,9.82636815115936
-0.6203835365575954,9.82657275607717
-0.6203835365575954,9.826777359370958
-0.6203835365575954,9.826981961105368
-0.6203835365575953,9.827186561393315
-0.6203835365575954,9.827391160364252
-0.6203835365575954,9.82759575815582
-0.6203835365575954,9.827800354907376
-0.6203835365575953,9.828004950757624
-0.6203835365575953,9.828209545843208
-0.6203835365575953,9.828414139806096
-0.6203835365575953,9.82861873221032
-0.6203835365575953,9.828823323027104
-0.6203835365575953,9.829027912284277
-0.6203835365575951,9.829232500082686
-0.6203835365575953,9.829437086541956
-0.6203835365575953,9.829641671794358
-0.6203835365575953,9.829846255975026
-0.6203835365575953,9.830050839219407
-0.6203835365575951,9.830255421661295
-0.6203835365575953,9.830460003003914
-0.6203835365575953,9.830664582849296
-0.6203835365575953,9.83086916114876
-0.6203835365575953,9.831073737930183
-0.6203835365575953,9.83127831328839
-0.6203835365575953,9.83148288733933
-0.6203835365575951,9.831687460211057
-0.6203835365575951,9.831892032034862
-0.6203835365575951,9.832096602942388
-0.6203835365575951,9.83230117295126
-0.6203835365575953,9.83250574173564
-0.6203835365575951,9.832710309014633
-0.620383536557595,9.832914874788615
-0.6203835365575951,9.833119439108918
-0.6203835365575951,9.833324002078704
-0.620383536557595,9.83352856381571
-0.620383536557595,9.833733124446344
-0.620383536557595,9.833937684098702
-0.620383536557595,9.834142242900507
-0.620383536557595,9.834346800580724
-0.620383536557595,9.834551356793833
-0.620383536557595,9.83475591152069
-0.620383536557595,9.83496046479698
-0.6203835365575949,9.835165016718255
-0.6203835365575949,9.835369567396636
-0.6203835365575949,9.835574116954607
-0.620383536557595,9.835778665516997
-0.620383536557595,9.835983197179608
-0.6203835365575949,9.83618772515157
-0.620383536557595,9.836392264731236
-0.6203835365575949,9.836596804566346
-0.6203835365575949,9.83680134538352
-0.6203835365575949,9.837005885545542
-0.6203835365575949,9.83721042499157
-0.6203835365575949,9.83741496353174
-0.6203835365575949,9.837619501209504
-0.6203835365575949,9.837824037949835
-0.6203835365575949,9.838028573461619
-0.6203835365575949,9.838233107538398
-0.6203835365575949,9.838437640190659
-0.6203835365575949,9.838642171476032
-0.6203835365575949,9.838846701493127
-0.6203835365575949,9.839051230352936
-0.6203835365575949,9.839255758173197
-0.6203835365575949,9.839460285072844
-0.6203835365575949,9.839664810820112
-0.6203835365575949,9.839869335131095
-0.6203835365575949,9.840073858011571
-0.620383536557595,9.840278379504424
-0.6203835365575949,9.840482899703764
-0.6203835365575949,9.840687418716167
-0.620383536557595,9.840891936656677
-0.620383536557595,9.841096453641883
-0.6203835365575949,9.841300969487333
-0.6203835365575949,9.841505483931412
-0.6203835365575949,9.841709996956554
-0.620383536557595,9.841914508603665
-0.620383536557595,9.842119018960991
-0.6203835365575949,9.842323528132148
-0.620383536557595,9.84252803622911
-0.620383536557595,9.84273242292489
-0.6203835365575949,9.842936789247103
-0.620383536557595,9.843141252322665
-0.6203835365575949,9.84334572691864
-0.6203835365575949,9.843550218257054
-0.6203835365575949,9.843754713388963
-0.6203835365575949,9.843959211128011
-0.620383536557595,9.84416370925104
-0.620383536557595,9.844368207149376
-0.6203835365575949,9.844572704136244
-0.6203835365575949,9.844777199908284
-0.620383536557595,9.844981694387757
-0.620383536557595,9.845186187594377
-0.6203835365575949,9.845390679598703
-0.620383536557595,9.845595170493697
-0.6203835365575949,9.845799632033684
-0.620383536557595,9.846004087863605
-0.620383536557595,9.846208565387457
-0.620383536557595,9.846413044555192
-0.620383536557595,9.846617526631697
-0.620383536557595,9.846822008637968
-0.6203835365575949,9.847026490370295
-0.620383536557595,9.84723097138602
-0.620383536557595,9.8474354514315
-0.6203835365575949,9.847639930192205
-0.6203835365575949,9.847844407600247
-0.620383536557595,9.84804888367304
-0.6203835365575949,9.848253358480376
-0.620383536557595,9.84845783211279
-0.6203835365575949,9.848662304671063
-0.6203835365575949,9.848866776053281
-0.6203835365575949,9.849071246068235
-0.620383536557595,9.849275714686694
-0.6203835365575949,9.849480181951039
-0.6203835365575949,9.84968464794005
-0.620383536557595,9.849889112748453
-0.6203835365575949,9.850093576477871
-0.620383536557595,9.850298038995962
-0.620383536557595,9.850502500116546
-0.620383536557595,9.850706959845894
-0.620383536557595,9.850911418231362
-0.620383536557595,9.851115875356724
-0.620383536557595,9.851320331316773
-0.620383536557595,9.85152478615344
-0.620383536557595,9.851729239714441
-0.6203835365575949,9.851933691869263
-0.6203835365575949,9.85213814264821
-0.6203835365575949,9.852342592109801
-0.6203835365575949,9.852547040341772
-0.620383536557595,9.85275148743965
-0.620383536557595,9.8529559333346
-0.620383536557595,9.853160377865931
-0.6203835365575949,9.853364821002938
-0.6203835365575949,9.853569262788845
-0.620383536557595,9.853773703298568
-0.6203835365575949,9.853978142622692
-0.6203835365575949,9.854182580781554
-0.6203835365575949,9.854387017634721
-0.6203835365575949,9.854591453083263
-0.6203835365575949,9.85479588716194
-0.6203835365575949,9.85500031993259
-0.6203835365575949,9.85520475148173
-0.6203835365575949,9.855408962876874
-0.620383536557595,9.855613138023942
-0.620383536557595,9.855817490199177
-0.6203835365575949,9.856021864523838
-0.620383536557595,9.856226270498539
-0.620383536557595,9.856430684459083
-0.6203835365575949,9.856635104147253
-0.6203835365575949,9.856839525190303
-0.6203835365575949,9.857043946361104
-0.6203835365575949,9.857248366816494
-0.6203835365575949,9.857452786289054
-0.6203835365575949,9.857657204666717
-0.620383536557595,9.857861582566475
-0.6203835365575949,9.858065952930868
-0.6203835365575949,9.858270353982995
-0.6203835365575949,9.858474757875683
-0.6203835365575949,9.85867916635186
-0.6203835365575949,9.8588835752234
-0.6203835365575949,9.859087617557007
-0.6203835365575949,9.859291600438102
-0.6203835365575949,9.859495880744023
-0.6203835365575949,9.859700199192833
-0.6203835365575949,9.85990457163422
-0.6203835365575948,9.86010895832568
-0.6203835365575949,9.860313355321326
-0.6203835365575949,9.860517755362386
-0.6203835365575949,9.860722156573967
-0.6203835365575949,9.860926557533743
-0.6203835365575948,9.861130957770209
-0.6203835365575948,9.861335357039986
-0.6203835365575948,9.861539755140877
-0.6203835365575948,9.861744151879067
-0.6203835365575948,9.86194854722076
-0.6203835365575949,9.86215294119598
-0.6203835365575948,9.86235733386993
-0.6203835365575948,9.862561725271192
-0.6203835365575949,9.862766115297863
-0.6203835365575949,9.862970503874111
-0.6203835365575949,9.863174891037936
-0.6203835365575949,9.863379276848868
-0.6203835365575949,9.863583661387183
-0.6203835365575948,9.863788044586213
-0.6203835365575948,9.863992426336623
-0.6203835365575949,9.864196806652531
-0.6203835365575949,9.864401185583857
-0.6203835365575949,9.864605563205181
-0.6203835365575949,9.864809939505696
-0.6203835365575948,9.865014314388016
-0.6203835365575949,9.86521868782241
-0.6203835365575949,9.865423059853201
-0.6203835365575949,9.865627430546573
-0.620383536557595,9.865831799928946
-0.6203835365575949,9.866036167911375
-0.6203835365575949,9.866240534435384
-0.6203835365575949,9.866444899541516
-0.6203835365575949,9.866649263290205
-0.6203835365575949,9.866853215384534
-0.6203835365575949,9.867057100407262
-0.620383536557595,9.8672613180945
-0.6203835365575949,9.867465578501806
-0.6203835365575949,9.867669899469018
-0.6203835365575949,9.867873928110608
-0.6203835365575949,9.868077918959571
-0.6203835365575949,9.868282164399645
-0.620383536557595,9.868486444489129
-0.6203835365575949,9.868690770990524
-0.6203835365575949,9.868894722519814
-0.620383536557595,9.869098620663049
-0.620383536557595,9.869302836593276
-0.620383536557595,9.869507095015187
-0.6203835365575951,9.869711411497182
-0.620383536557595,9.869915743523444
-0.620383536557595,9.87012008656944
-0.6203835365575951,9.870324432904603
-0.6203835365575951,9.870528780584584
-0.620383536557595,9.870733128089334
-0.620383536557595,9.870937474838755
-0.6203835365575951,9.871141820403565
-0.620383536557595,9.871346164607214
-0.620383536557595,9.871550507411955
-0.6203835365575951,9.871754848842855
-0.6203835365575951,9.871959188846322
-0.6203835365575951,9.872163527335031
-0.6203835365575951,9.872367864315038
-0.620383536557595,9.872572199833453
-0.6203835365575951,9.872776533958184
-0.6203835365575951,9.872980866766092
-0.6203835365575951,9.873185198337758
-0.6203835365575951,9.873389528754709
-0.6203835365575951,9.873593858098118
-0.6203835365575951,9.873798186448171
-0.6203835365575951,9.874002513883744
-0.620383536557595,9.874206840482277
-0.6203835365575951,9.874411166319717
-0.620383536557595,9.874615491470495
-0.6203835365575953,9.874819816007532
-0.6203835365575951,9.875024140002257
-0.6203835365575953,9.875228463524616
-0.6203835365575953,9.875432786643094
-0.6203835365575954,9.875637109424737
-0.6203835365575953,9.875841431935175
-0.6203835365575954,9.876045754238636
-0.6203835365575954,9.876250076397971
-0.6203835365575954,9.876454398474674
-0.6203835365575955,9.876658720528905
-0.6203835365575954,9.876863042619501
-0.6203835365575953,9.877067364804004
-0.6203835365575954,9.877271687138679
-0.6203835365575954,9.877476009678526
-0.6203835365575954,9.877680332477311
-0.6203835365575953,9.877884655587579
-0.6203835365575953,9.878088979060664
-0.6203835365575951,9.87829330294672
-0.6203835365575954,9.878497627294735
-0.6203835365575954,9.878701952152543
-0.6203835365575955,9.878906277566847
-0.6203835365575955,9.879110603583236
-0.6203835365575955,9.879314930246199
-0.6203835365575955,9.879519257599146
-0.6203835365575955,9.87972358568442
-0.6203835365575955,9.879927914543316
-0.6203835365575955,9.88013224421609
-0.6203835365575955,9.880336574741992
-0.6203835365575956,9.880540906159265
-0.6203835365575956,9.88074523850537
-0.6203835365575955,9.880949571816627
-0.6203835365575956,9.8811539061282
-0.6203835365575957,9.881358241474453
-0.6203835365575956,9.881562577888824
-0.6203835365575957,9.881766915403848
-0.6203835365575957,9.881971254051177
-0.6203835365575956,9.882175593861575
-0.6203835365575958,9.88237993486494
-0.6203835365575958,9.882584277090315
-0.6203835365575958,9.882788620565897
-0.6203835365575959,9.88299296531906
-0.6203835365575958,9.883197311376355
-0.6203835365575958,9.883401658763532
-0.6203835365575958,9.883606007505549
-0.6203835365575958,9.883810357626585
-0.6203835365575959,9.884014709150053
-0.6203835365575958,9.884219062098616
-0.6203835365575958,9.884423416494187
-0.6203835365575958,9.884627772357954
-0.6203835365575959,9.88483212971039
-0.6203835365575958,9.885036488571252
-0.6203835365575957,9.88524084895961
-0.6203835365575958,9.885445210893842
-0.6203835365575959,9.885649574391662
-0.6203835365575959,9.885853939470111
-0.6203835365575958,9.886058306145587
-0.6203835365575959,9.886262674433844
-0.6203835365575959,9.886467044350002
-0.6203835365575959,9.886671415908566
-0.620383536557596,9.886875789123426
-0.620383536557596,9.887080164007878
-0.620383536557596,9.887284540574623
-0.620383536557596,9.887488918835782
-0.620383536557596,9.887693298802908
-0.620383536557596,9.887897680486988
-0.620383536557596,9.888102063898462
-0.6203835365575961,9.888306449047226
-0.6203835365575961,9.888510835942636
-0.6203835365575961,9.888715224593534
-0.6203835365575961,9.88891961500824
-0.6203835365575961,9.889124007194564
-0.620383536557596,9.889328401159823
-0.6203835365575961,9.88953279691084
-0.6203835365575961,9.889737194453957
-0.620383536557596,9.889941593795044
-0.6203835365575961,9.890145994939502
-0.6203835365575961,9.890350397892279
-0.6203835365575961,9.89055480265787
-0.620383536557596,9.890759209240331
-0.6203835365575961,9.89096361764328
-0.6203835365575963,9.89116802786991
-0.6203835365575963,9.891372439922995
-0.6203835365575963,9.891576853804898
-0.6203835365575964,9.891781269517574
-0.6203835365575964,9.891985687062586
-0.6203835365575965,9.892190106441102
-0.6203835365575964,9.892394527653906
-0.6203835365575965,9.892598950701409
-0.6203835365575965,9.892803375583648
-0.6203835365575964,9.893007802300298
-0.6203835365575964,9.89321223085068
-0.6203835365575964,9.893416661233756
-0.6203835365575964,9.893621093448154
-0.6203835365575964,9.89382552749216
-0.6203835365575964,9.894029963363725
-0.6203835365575965,9.89423440106048
-0.6203835365575965,9.894438840579733
-0.6203835365575965,9.894643281918482
-0.6203835365575964,9.89484772507341
-0.6203835365575964,9.895052170040906
-0.6203835365575965,9.895256616817056
-0.6203835365575964,9.895461065397658
-0.6203835365575965,9.895665515778225
-0.6203835365575964,9.895869967953988
-0.6203835365575964,9.896074421919906
-0.6203835365575964,9.896278877670666
-0.6203835365575963,9.89648333520069
-0.6203835365575964,9.896687794504144
-0.6203835365575964,9.89689225557494
-0.6203835365575964,9.897096718406738
-0.6203835365575963,9.897301182992955
-0.6203835365575964,9.897505649326767
-0.6203835365575963,9.897710117401116
-0.6203835365575964,9.897914587208719
-0.6203835365575964,9.898119058742058
-0.6203835365575964,9.898323531993404
-0.6203835365575964,9.898528006954804
-0.6203835365575963,9.898732483618096
-0.6203835365575963,9.898936961974908
-0.6203835365575963,9.899141442016669
-0.6203835365575964,9.899345923734606
-0.6203835365575963,9.899550407119747
-0.6203835365575964,9.899754892162937
-0.6203835365575964,9.899959378854827
-0.6203835365575963,9.900163867185892
-0.6203835365575964,9.900368357146418
-0.6203835365575964,9.900572848726524
-0.6203835365575965,9.900777341916157
-0.6203835365575965,9.900981836705093
-0.6203835365575964,9.901186333082943
-0.6203835365575966,9.901390831039164
-0.6203835365575964,9.90159533056305
-0.6203835365575965,9.901799831643741
-0.6203835365575965,9.90200433427023
-0.6203835365575965,9.902208838431363
-0.6203835365575964,9.902413344115846
-0.6203835365575965,9.90261785131224
-0.6203835365575965,9.902822360008972
-0.6203835365575965,9.903026870194333
-0.6203835365575965,9.903231381856488
-0.6203835365575965,9.90343589498347
-0.6203835365575966,9.90364040956319
-0.6203835365575965,9.90384492558344
-0.6203835365575965,9.904049443031893
-0.6203835365575966,9.904253961896108
-0.6203835365575966,9.904458482163529
-0.6203835365575966,9.904663003821492
-0.6203835365575966,9.904867526857227
-0.6203835365575966,9.905072051257864
-0.6203835365575966,9.905276577010426
-0.6203835365575967,9.905481104101838
-0.6203835365575966,9.905685632518933
-0.6203835365575967,9.905890162248449
-0.6203835365575966,9.906094693277032
-0.6203835365575967,9.90629922559124
-0.6203835365575967,9.90650375917755
-0.6203835365575966,9.906708294022351
-0.6203835365575966,9.906912830111953
-0.6203835365575966,9.907117367432583
-0.6203835365575966,9.907321905970402
-0.6203835365575966,9.907526444641812
-0.6203835365575965,9.907730981670806
-0.6203835365575965,9.907935516077128
-0.6203835365575965,9.908140047428553
-0.6203835365575965,9.908344575511547
-0.6203835365575965,9.908549100237192
-0.6203835365575965,9.908753621572274
-0.6203835365575965,9.908958139512741
-0.6203835365575966,9.909162654068158
-0.6203835365575965,9.909367165254848
-0.6203835365575965,9.909571673092257
-0.6203835365575965,9.90977617760124
-0.6203835365575965,9.909980678803189
-0.6203835365575966,9.910185176719624
-0.6203835365575965,9.910389671371977
-0.6203835365575966,9.910594162781496
-0.6203835365575966,9.910798650969198
-0.6203835365575966,9.911003135955845
-0.6203835365575966,9.911207617761937
-0.6203835365575966,9.911412096407709
-0.6203835365575965,9.911616571913125
-0.6203835365575966,9.91182104429789
-0.6203835365575966,9.912025513581444
-0.6203835365575965,9.91222997978297
-0.6203835365575965,9.91243444292139
-0.6203835365575966,9.912638903015377
-0.6203835365575965,9.912843360083349
-0.6203835365575966,9.91304781414348
-0.6203835365575966,9.913252265213696
-0.6203835365575966,9.913456713311684
-0.6203835365575966,9.913661158454886
-0.6203835365575966,9.913865600660511
-0.6203835365575966,9.914070039945535
-0.6203835365575965,9.914274476326701
-0.6203835365575965,9.914478909820525
-0.6203835365575966,9.914683340443295
-0.6203835365575966,9.914887768211077
-0.6203835365575966,9.915092193139714
-0.6203835365575966,9.915296615244834
-0.6203835365575966,9.91550103454185
-0.6203835365575966,9.915705451045957
-0.6203835365575965,9.915909864772145
-0.6203835365575966,9.91611427573519
-0.6203835365575966,9.916318683949669
-0.6203835365575966,9.916523089429951
-0.6203835365575966,9.916727492190205
-0.6203835365575965,9.916931892244405
-0.6203835365575966,9.917136289606319
-0.6203835365575966,9.917340684289531
-0.6203835365575966,9.91754507630743
-0.6203835365575966,9.917749465673214
-0.6203835365575966,9.917953852399894
-0.6203835365575967,9.918158236500297
-0.6203835365575967,9.91836261798707
-0.6203835365575966,9.918566996872672
-0.6203835365575966,9.918771373169388
-0.6203835365575966,9.918975746889327
-0.6203835365575966,9.919180118044423
-0.6203835365575966,9.919384486646436
-0.6203835365575966,9.919588852706955
-0.6203835365575967,9.919793216237402
-0.6203835365575966,9.919997577249035
-0.6203835365575966,9.920201935752944
-0.6203835365575967,9.920406291760058
-0.6203835365575966,9.920610645281144
-0.6203835365575966,9.920814996326813
-0.6203835365575966,9.921019344907258
-0.6203835365575966,9.921223691031717
-0.6203835365575966,9.921428034708596
-0.6203835365575966,9.92163237594591
-0.6203835365575966,9.921836714751382
-0.6203835365575966,9.922041051132023
-0.6203835365575966,9.92224538508979
-0.6203835365575966,9.922449716626932
-0.6203835365575966,9.922654045750459
-0.6203835365575966,9.922858372467541
-0.6203835365575966,9.92306269678518
-0.6203835365575966,9.923267018710828
-0.6203835365575966,9.923471338252742
-0.6203835365575966,9.923675655419302
-0.6203835365575966,9.923879970218948
-0.6203835365575966,9.924084282660061
-0.6203835365575966,9.924288592750937
-0.6203835365575966,9.924492900499763
-0.6203835365575966,9.92469720591461
-0.6203835365575966,9.924901509003423
-0.6203835365575966,9.925105809774031
-0.6203835365575966,9.925310108234141
-0.6203835365575966,9.92551440439134
-0.6203835365575966,9.925718698253092
-0.6203835365575965,9.925922989826747
-0.6203835365575965,9.926127279119537
-0.6203835365575965,9.92633156613858
-0.6203835365575964,9.926535850890879
-0.6203835365575966,9.926740133383323
-0.6203835365575965,9.926944413622689
-0.6203835365575965,9.92714869161565
-0.6203835365575965,9.927352967368767
-0.6203835365575965,9.927557240888493
-0.6203835365575965,9.927761512181176
-0.6203835365575965,9.92796578125306
-0.6203835365575965,9.928170048110285
